ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
21239,0.0004939585074853712,20220820,1.4616344417192797,0.009,1,4,2
48043,0.00021666125013541327,20220820,0.15811150972299476,0.009,2,1,2
12077,0.0,20220820,1.4296707833099143,0.001,2,1,3
21149,0.00043089518474631047,20220820,1.4352504447124883,0.004,1,4,2
28057,0.0006393316852783224,20220820,2.6993800650402386,0.006,1,4,2
21073,0.0006135090739971106,20220820,1.8781608468325472,0.008,1,4,2
21133,0.001031621439784705,20220820,15.244568181785613,0.001,1,4,3
54053,0.0003728560775540641,20220820,0.42955649131953383,0.044,1,4,1
38079,0.00034456619116532286,20220820,-0.5092330690925536,0.001,4,2,3
21049,0.0005004031024992355,20220820,1.4377288807090551,0.006,1,4,2
47005,0.0,20220820,1.4296707833099143,0.001,2,1,3
46049,0.0,20220820,0.9245885039015275,0.01,2,1,2
47051,0.0,20220820,0.695878053712778,0.029,2,1,1
46019,0.000293398533007335,20220820,-0.10391643987847142,0.047,4,2,1
08035,0.00018450129597281283,20220820,0.1881518743769616,0.05,2,1,1
40099,0.0006453463358669152,20220820,1.7540755839883384,0.036,1,4,1
51021,0.0006261740763932373,20220820,2.8861898706955937,0.013,1,4,1
54043,0.0006235011990407674,20220820,1.2505429581824512,0.042,1,4,1
08021,0.0,20220820,0.8970636884710336,0.017,2,1,1
49037,0.00026140373807345446,20220820,-0.01635976005585658,0.019,4,2,1
47167,0.0,20220820,0.7561817572506786,0.047,2,1,1
29171,0.0,20220820,0.8351582430341324,0.017,2,1,1
56039,0.000429553264604811,20220820,-0.42882229185824106,0.045,4,2,1
38059,0.000323960088117144,20220820,-0.26357483178706353,0.004,4,2,2
50023,8.568980291345329e-05,20220820,0.7860453322799915,0.003,2,1,2
08061,0.0,20220820,0.9912232710974722,0.002,2,1,2
49051,0.00018922669357890754,20220820,0.23331068059052262,0.031,2,1,1
16029,0.0,20220820,0.6962739066816039,0.047,2,1,1
37157,0.0003184118932331983,20220820,0.20088950251655743,0.037,1,4,1
47001,0.0,20220820,1.4296707833099143,0.001,2,1,3
39077,0.00037710622396681465,20220820,0.36121046825084746,0.043,1,4,1
13005,0.0004463887152932774,20220820,0.6646745100691227,0.045,1,4,1
47015,0.0,20220820,1.4296707833099143,0.001,2,1,3
21165,0.0009312432096849294,20220820,8.213720780626717,0.003,1,4,2
46089,0.0,20220820,0.7074650797094857,0.049,2,1,1
08051,5.951672419950006e-05,20220820,0.6864148573539991,0.003,2,1,2
13267,0.00023638799149003231,20220820,-0.06295756945508021,0.028,3,3,1
48429,0.00010679196924391286,20220820,0.5383029537570193,0.013,2,1,1
37117,0.0005251870979036281,20220820,1.20336322497477,0.021,1,4,1
08009,0.0005616399887672002,20220820,-1.6497790858951158,0.002,4,2,2
16007,0.0,20220820,1.1709123141530198,0.004,2,1,2
46102,0.0006278339727938611,20220820,-0.9551315685800561,0.037,4,2,1
20117,0.000307723869114781,20220820,-0.1647970326484895,0.025,4,2,1
20203,0.0,20220820,0.6369284231021191,0.045,2,1,1
46023,0.00010696331158412665,20220820,0.6395165519952977,0.001,2,1,3
31027,0.0,20220820,1.0888599383572497,0.002,2,1,2
53075,0.00012187442871361541,20220820,0.38418411707084726,0.008,2,1,2
31169,0.0,20220820,0.7905314564245113,0.016,2,1,1
47033,0.0,20220820,1.4296707833099143,0.001,2,1,3
38069,0.0,20220820,0.6769860055727452,0.048,2,1,1
47021,0.0,20220820,1.4296707833099143,0.001,2,1,3
46127,6.50702758979698e-05,20220820,0.6231999406021949,0.011,2,1,1
12061,0.0,20220820,1.4296707833099143,0.003,2,1,2
48393,0.0,20220820,0.7727256039104623,0.009,2,1,2
31049,0.0,20220820,1.4296707833099143,0.001,2,1,3
36051,7.862747873126701e-05,20220820,0.5389408395051577,0.022,2,1,1
20067,0.0008035355564483728,20220820,-1.5140052533027653,0.048,4,2,1
51105,0.0007098713880073493,20220820,3.7055232374599103,0.003,1,4,2
31123,0.0,20220820,1.3776750083247686,0.001,2,1,3
08077,0.0002050020500205002,20220820,0.16411513617411463,0.01,2,1,2
51185,0.00045669783429079633,20220820,1.4706065694071573,0.006,1,4,2
42125,0.0004246858290060421,20220820,0.6098936263579277,0.021,1,4,1
50001,5.422699419771162e-05,20220820,0.6472028454682253,0.009,2,1,2
37127,0.00035095182388599383,20220820,0.3422379211520892,0.025,1,4,1
51165,0.0004857754969857008,20220820,1.2042895751026585,0.014,1,4,1
18183,0.00023717758671805514,20220820,-0.06037392801376807,0.034,3,3,1
01073,0.00039716226048993453,20220820,0.7688228425335046,0.009,1,4,2
01127,0.0008267041023241304,20220820,2.627016960698408,0.016,1,4,1
12039,0.0,20220820,0.891551982119262,0.007,2,1,2
17047,0.00046475600309837337,20220820,0.9523662393732496,0.029,1,4,1
47113,0.0,20220820,1.4296707833099143,0.001,2,1,3
08033,0.0,20220820,0.8209016151802434,0.022,2,1,1
01101,0.00033488880369787744,20220820,0.24811780278127246,0.049,1,4,1
08005,0.00016600471639568077,20220820,0.24274444168607254,0.035,2,1,1
21155,0.0004676782373726876,20220820,1.4873665011740522,0.005,1,4,2
13153,0.0005602350381415832,20220820,1.5459564179368153,0.016,1,4,1
13191,0.00014110342881332017,20220820,-0.5391923745700006,0.035,3,3,1
13207,0.0002576276176806154,20220820,0.012046157988406258,0.026,1,4,1
48483,0.0,20220820,0.814042399158526,0.013,2,1,1
28147,0.0004835255923188506,20220820,1.3943175501537588,0.009,1,4,2
46111,0.0,20220820,0.8524434907653606,0.007,2,1,2
54039,0.0003164574228362224,20220820,0.23539488049045262,0.018,1,4,1
28065,0.0005291471911103272,20220820,1.9453456002061191,0.007,1,4,2
47045,0.0,20220820,0.9223748622353997,0.006,2,1,2
47053,0.0,20220820,1.4296707833099143,0.001,2,1,3
38027,0.000434593654932638,20220820,-0.5383967704579412,0.042,4,2,1
46031,0.00024096385542168674,20220820,0.04843680226887487,0.006,2,1,2
46053,0.00023889154323936931,20220820,0.05358009379592776,0.018,2,1,1
21033,0.00039363879703983623,20220820,1.2562043394891103,0.004,1,4,2
47039,0.0,20220820,1.4296707833099143,0.001,2,1,3
31079,3.2645066514323024e-05,20220820,1.2459741617334044,0.002,2,1,2
31081,0.0,20220820,1.330822755857367,0.002,2,1,2
31115,0.0,20220820,1.4296707833099143,0.001,2,1,3
30091,0.0002871088142405972,20220820,-0.1056291947410599,0.042,4,2,1
31063,0.0,20220820,1.3840779785453698,0.001,2,1,3
51091,0.0013611615245009074,20220820,7.227841231755241,0.007,1,4,2
19077,9.372949667260286e-05,20220820,0.5987719224661167,0.005,2,1,2
45017,0.0003409943394939644,20220820,0.32017664618381886,0.033,1,4,1
21069,0.00041342244883897194,20220820,1.162247040143904,0.008,1,4,2
46123,0.00036643459142543056,20220820,-0.41115024795130506,0.008,4,2,2
47119,0.0,20220820,1.4296707833099143,0.001,2,1,3
56015,0.0002248538450007495,20220820,0.1129474795082793,0.007,2,1,2
21079,0.00034393809114359415,20220820,0.7859410259597228,0.003,1,4,2
17077,0.00020697862945650861,20220820,-0.18338649972418752,0.031,3,3,1
38041,0.0,20220820,1.067579038485588,0.009,2,1,2
49019,0.0,20220820,0.9606644747152217,0.002,2,1,2
49045,0.00016321201240411296,20220820,0.362757797346277,0.001,2,1,3
51069,0.0003355898860151594,20220820,0.29075139708568987,0.02,1,4,1
27119,0.00025379905459852164,20220820,0.0006501007924516028,0.03,2,1,1
12045,0.0,20220820,1.4296707833099143,0.001,2,1,3
47063,0.0,20220820,1.4296707833099143,0.001,2,1,3
13009,0.00042118330340715123,20220820,0.530445503565723,0.043,1,4,1
37171,0.0005696738964305067,20220820,1.2799088413758761,0.02,1,4,1
01031,0.00046455808911772677,20220820,0.9733660818348775,0.025,1,4,1
12073,0.0,20220820,0.9298480573494022,0.007,2,1,2
20069,0.00016559032952475575,20220820,0.24759361459185839,0.04,2,1,1
21045,0.0005036197670758578,20220820,1.7221666516980307,0.009,1,4,2
21169,0.0004982064567556796,20220820,1.673307584822151,0.002,1,4,2
21179,0.0006790799561883899,20220820,2.9369719272546733,0.006,1,4,2
21187,0.0003705075954057058,20220820,0.625621536377385,0.005,1,4,2
31125,0.0,20220820,1.3278967417030696,0.001,2,1,3
21011,0.0007284500202347228,20220820,3.4804380986565056,0.005,1,4,2
31107,0.0,20220820,1.098106114443563,0.002,2,1,2
08071,0.0,20220820,0.7712128681179969,0.006,2,1,2
54059,0.0003705228489090161,20220820,0.6972961068544258,0.004,1,4,2
21181,0.00041940444568712426,20220820,1.103987286749556,0.004,1,4,2
21207,0.0006187422657216785,20220820,3.112799120703829,0.004,1,4,2
39053,0.0005982451475671364,20220820,1.37919059585593,0.027,1,4,1
