ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
45035,0.0032596541986999288,20220816,27.778612738726167,0.001,1,4,3
12093,0.0,20220816,0.17527419229145355,0.018,2,1,1
19013,0.0,20220816,0.17527419229145355,0.041,2,1,1
01125,0.0,20220816,0.17527419229145355,0.048,2,1,1
16081,0.0,20220816,-0.46255175257341,0.034,3,3,1
56043,0.0017441136165441634,20220816,8.16628956490569,0.001,1,4,3
29093,0.0,20220816,0.17527419229145355,0.042,2,1,1
18107,0.0,20220816,0.17527419229145355,0.044,2,1,1
16013,0.0,20220816,0.17527419229145355,0.012,2,1,1
26085,0.0021937225784677693,20220816,11.126330089097651,0.001,1,4,3
26139,0.001727398990780226,20220816,5.786288457215131,0.005,1,4,2
45047,0.005340074704236554,20220816,49.44900862050578,0.001,1,4,3
20059,0.0,20220816,0.17527419229145355,0.045,2,1,1
49003,0.0,20220816,0.17527419229145355,0.034,2,1,1
16039,0.0,20220816,0.17527419229145355,0.033,2,1,1
13319,0.0,20220816,0.17527419229145355,0.047,2,1,1
26015,0.001618764453254047,20220816,10.287623455855087,0.001,1,4,3
19039,0.0,20220816,0.17527419229145355,0.041,2,1,1
19065,0.0,20220816,0.17527419229145355,0.03,2,1,1
39161,0.0,20220816,0.17527419229145355,0.046,2,1,1
12043,0.0,20220816,0.17527419229145355,0.032,2,1,1
13199,0.0,20220816,0.17527419229145355,0.043,2,1,1
19001,0.0,20220816,0.17527419229145355,0.047,2,1,1
55079,0.00024389577240319335,20220816,0.05458029122142427,0.022,1,4,1
26009,0.0018529690597259329,20220816,7.525376231435427,0.001,1,4,3
45069,0.002392255074197286,20220816,7.24813324196349,0.001,1,4,3
26075,0.0025845331450616506,20220816,19.653533661561514,0.001,1,4,3
45009,0.002712854757929883,20220816,22.24935069603489,0.001,1,4,3
13019,0.0,20220816,0.17527419229145355,0.04,2,1,1
26143,0.0009643201542912247,20220816,4.0597109048797355,0.001,1,4,3
06035,0.0005840742423259134,20220816,-0.29351920141873766,0.001,4,2,3
19157,0.0,20220816,0.17527419229145355,0.032,2,1,1
13141,0.0,20220816,0.17527419229145355,0.046,2,1,1
46077,0.0,20220816,0.17527419229145355,0.04,2,1,1
56009,0.001436678399540263,20220816,4.878233911116725,0.001,1,4,3
26053,0.0014607263793904788,20220816,5.918322961459884,0.001,1,4,3
31041,0.0,20220816,0.17527419229145355,0.013,2,1,1
19037,0.0,20220816,0.17527419229145355,0.028,2,1,1
19081,0.0,20220816,0.17527419229145355,0.042,2,1,1
01095,0.0,20220816,0.17527419229145355,0.049,2,1,1
54057,0.0006993779217432914,20220816,1.4003374501571682,0.013,1,4,1
55003,0.00019209835435743102,20220816,-0.04463368053418448,0.031,3,3,1
26095,0.0012622278321236984,20220816,6.667905942429781,0.001,1,4,3
32023,0.0,20220816,0.17527419229145355,0.018,2,1,1
48153,0.0006892986386351886,20220816,0.9768743784914354,0.019,1,4,1
21151,0.0,20220816,0.17527419229145355,0.037,2,1,1
45031,0.0021782266847688247,20220816,14.568866204726476,0.001,1,4,3
01053,0.0,20220816,0.17527419229145355,0.032,2,1,1
20001,0.0,20220816,0.17527419229145355,0.035,2,1,1
29131,0.0,20220816,0.17527419229145355,0.043,2,1,1
37193,0.0,20220816,0.17527419229145355,0.026,2,1,1
19011,0.0,20220816,0.17527419229145355,0.038,2,1,1
26021,0.0018036371185923845,20220816,2.462132183229233,0.046,1,4,1
42061,0.0,20220816,0.17527419229145355,0.033,2,1,1
26119,0.0003237992444684296,20220816,0.3765514980885386,0.006,1,4,2
26135,0.0008486905916585839,20220816,2.080979624461433,0.002,1,4,2
26129,0.0008613264427217916,20220816,2.456798291667982,0.001,1,4,3
17159,0.00012685525815045033,20220816,-0.22342531654728992,0.013,3,3,1
13015,0.0,20220816,0.17527419229145355,0.045,2,1,1
12069,0.0,20220816,0.17527419229145355,0.038,2,1,1
18049,0.0,20220816,0.17527419229145355,0.048,2,1,1
20091,0.0,20220816,0.16588677238633337,0.042,2,1,1
29139,0.0,20220816,0.17527419229145355,0.04,2,1,1
37083,0.0,20220816,0.17527419229145355,0.039,2,1,1
21051,0.0,20220816,0.17527419229145355,0.05,2,1,1
54077,0.0003265742362616156,20220816,0.18595932418105135,0.03,1,4,1
13139,0.0,20220816,0.17527419229145355,0.008,2,1,2
