daily,date,lisa_v,lisa_p,lisa_c,ID,clusterN,p
0.0003454869280851089,20220508,1.6920283461121204,0.004,1,34031,4,2
0.0,20220508,0.15764015598525943,0.009,2,46115,1,2
0.0004884667571234735,20220508,2.9081805383808805,0.001,1,50027,4,3
0.0,20220508,0.12409776180484125,0.046,2,13205,1,1
0.0,20220508,0.16535151787744395,0.017,2,31175,1,1
0.0001664816870144284,20220508,0.20951543975357592,0.016,1,51109,4,1
0.0,20220508,0.16535151787744395,0.013,2,49021,1,1
0.0,20220508,0.16535151787744398,0.003,2,20093,1,2
0.0003672031248131961,20220508,1.4199824281499676,0.006,1,12009,4,2
0.0,20220508,0.14480530939198577,0.017,2,19117,1,1
0.0,20220508,0.14936085922483586,0.015,2,20053,1,1
0.0,20220508,0.16535151787744395,0.01,2,20083,1,2
0.0,20220508,0.16535151787744395,0.008,2,20119,1,2
6.396724876863046e-05,20220508,0.050176830472201436,0.011,2,28001,1,1
0.0,20220508,0.14065933318400176,0.029,2,28057,1,1
0.0,20220508,0.16535151787744395,0.008,2,48069,1,2
0.00022225750119066518,20220508,0.42252292082509435,0.018,1,34033,4,1
0.00013782647646612916,20220508,-0.08280862108005815,0.001,4,38079,2,3
9.471083061398449e-05,20220508,0.007779116460111347,0.02,1,26005,4,1
6.195786864931847e-05,20220508,0.048201837836451995,0.013,2,47005,1,1
0.0005311258035567114,20220508,3.5549489278718998,0.003,1,23009,4,2
0.0005030307603309943,20220508,3.449977117897597,0.005,1,23013,4,2
0.0,20220508,0.15764015598525943,0.01,2,46049,1,2
4.793289394847214e-05,20220508,0.061315392951913024,0.044,2,47051,1,1
0.0,20220508,0.13721476145276595,0.028,2,22029,1,1
0.00036622277573895336,20220508,1.8454239788411169,0.005,1,25009,4,2
0.0,20220508,0.1427463686776736,0.026,2,46019,1,1
6.288991748842825e-05,20220508,0.04606059285831322,0.012,2,30111,1,1
0.0,20220508,0.16535151787744395,0.005,2,29171,1,2
3.23960088117144e-05,20220508,0.09288400865169066,0.015,2,38059,1,1
3.188572157387922e-05,20220508,-0.1502329699696776,0.034,3,51730,3,1
0.0006169665809768638,20220508,2.554298446253133,0.005,1,50023,4,2
3.6078940722300394e-05,20220508,0.08336313489443055,0.042,2,46093,1,1
0.0,20220508,0.13869479512120486,0.005,2,05017,1,2
1.568356832546541e-05,20220508,0.1371128470879934,0.002,2,05115,1,2
0.00032981733667877025,20220508,1.543732412578353,0.005,1,36087,4,2
0.0,20220508,0.16535151787744395,0.004,2,29187,1,2
0.0,20220508,-2.9217441861124462,0.003,3,48475,3,2
0.0,20220508,0.15128205151547858,0.01,2,08061,1,2
0.0,20220508,0.16535151787744395,0.006,2,29049,1,2
0.0,20220508,0.13823907235982585,0.032,2,16029,1,1
7.685804319422027e-05,20220508,-0.03276991598552004,0.028,3,37157,3,1
0.0,20220508,0.1562231451014235,0.025,2,05011,1,1
0.0003359915941012094,20220508,1.076843280180523,0.005,1,51059,4,2
0.0,20220508,0.15123373240349028,0.021,2,30023,1,1
0.00031692312916315314,20220508,0.500975552271459,0.02,1,10001,4,1
0.0,20220508,0.16535151787744395,0.015,2,30107,1,1
0.0005336535254486025,20220508,3.3721527988874778,0.002,1,23007,4,2
0.0001552072016141549,20220508,0.13224631768749598,0.049,1,21165,4,1
0.0,20220508,0.15764015598525943,0.01,2,46089,1,2
0.0001527417137620284,20220508,0.10986442059392244,0.039,1,26029,4,1
7.87959971633441e-05,20220508,0.017955128134281472,0.032,2,13267,1,1
0.0,20220508,0.14538560649791238,0.028,2,48429,1,1
0.0,20220508,0.16535151787744395,0.008,2,13317,1,2
0.0003361900803077312,20220508,1.2384780475055623,0.006,1,06081,4,2
0.0,20220508,0.14732137740152562,0.01,2,08009,1,2
0.0,20220508,0.16535151787744395,0.011,2,16007,1,1
4.994755506717946e-05,20220508,0.05808725565106922,0.048,2,48285,1,1
0.0,20220508,0.16535151787744395,0.026,2,13125,1,1
6.975933031042901e-05,20220508,0.0368152584839793,0.004,2,46102,1,2
0.0,20220508,0.13336605123553824,0.044,2,20117,1,1
0.0,20220508,0.15761048351210438,0.017,2,22065,1,1
0.0,20220508,0.16535151787744395,0.014,2,30105,1,1
0.0,20220508,0.16535151787744395,0.007,2,20203,1,2
0.0,20220508,0.16535151787744395,0.005,2,31027,1,2
0.0001730090792155919,20220508,0.1582218968348296,0.046,1,53035,4,1
0.00038022319426480434,20220508,1.402248622008794,0.003,1,17111,4,2
0.0,20220508,0.16535151787744395,0.015,2,30069,1,1
0.0,20220508,0.16535151787744395,0.008,2,29033,1,2
4.0624809571205134e-05,20220508,0.06818567130423432,0.027,2,53075,1,1
0.000272605839217076,20220508,0.45084035595400324,0.035,1,27147,4,1
0.0,20220508,0.1443222503207264,0.016,2,31169,1,1
0.00038454451503328713,20220508,1.5229948876146429,0.006,1,34019,4,2
0.0,20220508,0.14554927110859894,0.013,2,29217,1,1
0.000451152489541465,20220508,2.286028820787685,0.004,1,44001,4,2
0.0005072402507216097,20220508,2.6363780515354875,0.005,1,44005,4,2
0.0,20220508,0.12990006945494365,0.049,2,38069,1,1
0.0,20220508,0.1422311830854798,0.017,2,46127,1,1
3.6971310263235726e-05,20220508,0.0868567909928099,0.017,2,01051,1,1
0.000350674398820695,20220508,0.9585155164868453,0.014,1,12061,4,1
0.0,20220508,0.16535151787744398,0.001,2,48393,1,3
0.0,20220508,0.16535151787744395,0.01,2,31049,1,2
0.0002830589234325612,20220508,1.01957433537396,0.003,1,36051,4,2
0.0,20220508,0.16535151787744398,0.002,2,19141,1,2
0.0,20220508,0.16535151787744395,0.003,2,20067,1,2
0.0,20220508,0.16535151787744395,0.009,2,05043,1,2
0.0,20220508,0.16535151787744395,0.006,2,31123,1,2
0.0,20220508,0.16535151787744395,0.009,2,29015,1,2
0.0,20220508,0.16535151787744395,0.003,2,29065,1,2
7.2133157809316e-05,20220508,-0.062456544526786825,0.018,3,42103,3,1
0.000122040517451794,20220508,0.09941282502003183,0.011,1,42115,4,1
0.0,20220508,0.1437842127454731,0.016,2,48343,1,1
0.00035247546228512553,20220508,2.116429640538093,0.003,1,50001,4,2
0.0001384905682152605,20220508,0.1122423739916288,0.032,1,26121,4,1
0.00032394073909104254,20220508,0.4468053475764331,0.028,1,51107,4,1
0.0,20220508,0.16535151787744398,0.002,2,29185,1,2
0.0002444716079564396,20220508,0.6485777968971724,0.006,1,36025,4,2
0.0,20220508,0.16535151787744395,0.019,2,30071,1,1
0.0,20220508,0.16535151787744395,0.006,2,29129,1,2
0.0,20220508,0.16535151787744398,0.003,2,29159,1,2
7.313862206836023e-05,20220508,0.02904264084930662,0.017,2,48459,1,1
0.0,20220508,0.1549870839264363,0.014,2,40061,1,1
0.0,20220508,0.14038611051716376,0.019,2,46037,1,1
1.5598190609889253e-05,20220508,0.10215054829383767,0.047,2,01127,1,1
0.0,20220508,0.16535151787744395,0.006,2,29063,1,2
0.0,20220508,0.15360389665531787,0.007,2,01111,1,2
2.5349185023701486e-05,20220508,0.10650961500934808,0.015,2,05139,1,1
4.847074790364015e-05,20220508,0.07139505348322345,0.009,2,01101,1,2
1.4630149812734083e-05,20220508,0.11701696620436934,0.029,2,28067,1,1
0.0002975513276040117,20220508,0.7429391707641956,0.007,1,55021,4,2
0.0002559604917452741,20220508,0.4040947660464225,0.023,1,51177,4,1
0.00042594715157523,20220508,1.9377260160549588,0.003,1,33017,4,2
3.1350173601586316e-05,20220508,0.09865330757163887,0.019,2,05131,1,1
0.0004197662449536797,20220508,0.8714080546504276,0.036,1,06087,4,1
0.0,20220508,0.16535151787744398,0.002,2,48483,1,2
0.0,20220508,0.1575964801334743,0.018,2,28147,1,1
0.0,20220508,0.16535151787744395,0.009,2,29137,1,2
0.0003493666321056665,20220508,0.9298767719844425,0.008,1,55109,4,2
0.0010175640401716586,20220508,6.392000265724369,0.004,1,23003,4,2
8.819119851838787e-05,20220508,0.006099828318708693,0.022,2,28065,1,1
0.0,20220508,0.16535151787744395,0.013,2,38027,1,1
0.00022660321776569228,20220508,0.4545956441952371,0.013,1,55057,4,1
0.0,20220508,0.16535151787744398,0.002,2,46031,1,2
0.00023618327822390176,20220508,-0.24949727374589364,0.008,4,21033,2,2
3.186489285429778e-05,20220508,0.08221893456252267,0.044,2,20155,1,1
0.0,20220508,-0.1497791898016114,0.049,3,51131,3,1
0.0,20220508,0.1549227551308111,0.015,2,20163,1,1
0.0,20220508,0.1375358665250184,0.049,2,18041,1,1
0.0,20220508,0.15071577329246022,0.023,2,31079,1,1
0.0,20220508,0.16535151787744395,0.005,2,31081,1,2
0.0,20220508,0.16535151787744395,0.003,2,31115,1,2
0.0,20220508,0.16535151787744395,0.03,2,30091,1,1
0.0,20220508,0.16535151787744398,0.002,2,31063,1,2
2.621953617640504e-05,20220508,0.09840376538133172,0.024,2,28075,1,1
0.0,20220508,0.1615902040410924,0.002,2,48341,1,2
8.675785881604443e-05,20220508,-0.0167933065297906,0.012,3,55019,3,1
0.0002823452704256428,20220508,0.28605173189746186,0.036,1,51041,4,1
0.0,20220508,0.16535151787744395,0.009,2,46123,1,2
0.00029964417254510267,20220508,0.6447396838315663,0.02,1,55133,4,1
0.0003854736400275828,20220508,1.7531079727445753,0.005,1,25021,4,2
0.00015236934328813042,20220508,0.23053734107602802,0.008,1,55011,4,2
4.979583706802111e-05,20220508,0.06095226657123806,0.043,2,47047,1,1
0.0,20220508,0.1331199525733772,0.032,2,01021,1,1
0.0,20220508,0.15897270476882197,0.003,2,48351,1,2
0.0,20220508,0.16535151787744395,0.01,2,20069,1,2
0.0,20220508,0.13606343764403556,0.042,2,21169,1,1
0.0,20220508,0.15642117952537316,0.016,2,22011,1,1
0.00043547110055423594,20220508,3.7800832152146113,0.007,1,23025,4,2
0.0,20220508,0.16535151787744395,0.005,2,40025,1,2
0.0,20220508,0.1471788666293578,0.039,2,29155,1,1
0.0,20220508,0.16535151787744395,0.014,2,31125,1,1
0.00153576129881527,20220508,4.757644293542379,0.035,1,55078,4,1
0.0,20220508,-0.1779056818891725,0.05,3,21011,3,1
0.0,20220508,0.1472458631398625,0.015,2,19167,1,1
0.0,20220508,0.1366526693882251,0.035,2,13111,1,1
0.0,20220508,0.14127774142800878,0.013,2,31107,1,1
0.0,20220508,0.16535151787744395,0.004,2,30079,1,2
7.009673349221926e-05,20220508,0.031090886197025835,0.019,2,08071,1,1
0.0,20220508,0.13683556329632937,0.032,2,48319,1,1
0.00043148243156136126,20220508,1.4658674250945822,0.009,1,36071,4,2
0.0005488864063438354,20220508,2.7833701307630307,0.009,1,36093,4,2
0.0002681252681252681,20220508,0.5195340844871955,0.014,1,27055,4,1
0.0,20220508,-0.25197435054829515,0.02,3,21181,3,1
0.00026974420874708666,20220508,1.128971109276706,0.006,1,25023,4,2
0.00020695883400647218,20220508,0.857137797414747,0.002,1,36005,4,2
0.00031566486913060636,20220508,0.9612782769600964,0.004,1,34001,4,2
0.0,20220508,0.16535151787744398,0.002,2,31135,1,2
0.0,20220508,0.1595010578139975,0.009,2,19093,1,2
0.00031076906202584867,20220508,0.837679695147627,0.015,1,12057,4,1
0.000407695109289469,20220508,1.6596219026648162,0.004,1,34021,4,2
0.0,20220508,0.162476729610489,0.003,2,31023,1,2
0.0003258462337145918,20220508,0.5547770845290135,0.035,1,12015,4,1
0.0,20220508,0.15708907902133748,0.004,2,19029,1,2
0.00044547779018606323,20220508,2.1642935011605955,0.006,1,44003,4,2
0.000350279055647666,20220508,1.6694891108430403,0.003,1,50025,4,2
0.0,20220508,0.16535151787744395,0.007,2,22041,1,2
0.0,20220508,0.1601564543770915,0.003,2,28155,1,2
0.0003258852033948737,20220508,1.9134097845666949,0.001,1,25011,4,3
0.0,20220508,0.15393301968036652,0.001,2,31031,1,3
0.0,20220508,0.16535151787744398,0.002,2,29143,1,2
0.0,20220508,0.16535151787744395,0.003,2,05057,1,2
0.0,20220508,0.16535151787744398,0.005,2,29029,1,2
1.6155610843645997e-05,20220508,0.11286021168047392,0.028,2,40047,1,1
0.00021345585021498054,20220508,0.4066211538111932,0.011,1,26091,4,1
3.825481532487902e-05,20220508,0.07524856805550834,0.047,2,28089,1,1
0.0,20220508,0.16535151787744395,0.006,2,48205,1,2
0.00020973154362416107,20220508,0.5782382812729803,0.016,1,48505,4,1
0.00030407360543016604,20220508,0.6192200563113689,0.015,1,27019,4,1
0.0,20220508,0.16535151787744395,0.008,2,31037,1,2
0.0003511563561845081,20220508,1.110794886743596,0.008,1,41067,4,2
0.00041059667909405947,20220508,1.9790453190778428,0.007,1,33001,4,2
0.0,20220509,0.17819419145970605,0.006,2,31039,1,2
1.2773104950216823e-05,20220509,0.14067818781051245,0.005,2,31109,1,2
0.0,20220509,0.17819419145970605,0.007,2,31129,1,2
9.540265219373098e-05,20220509,0.0023147631451406587,0.004,2,46099,1,2
0.0,20220509,0.16036038272621983,0.005,2,48327,1,2
0.0,20220509,0.16075011272578318,0.005,2,48189,1,2
0.0,20220509,0.15536948392614058,0.026,2,01027,1,1
0.0020273694880892043,20220509,-3.5106017653641906,0.002,4,48011,2,2
0.0,20220509,0.14466718054237146,0.04,2,13189,1,1
0.0004380338537592691,20220509,1.8224487654340615,0.004,1,55111,4,2
0.0,20220509,0.1209317295023433,0.047,2,41063,1,1
0.0,20220509,0.17819419145970605,0.003,2,29083,1,2
0.00021026661807171492,20220509,0.298010507543367,0.012,1,37037,4,1
4.1560571762639264e-05,20220509,0.07050452060196663,0.04,2,47065,1,1
0.0,20220509,0.17819419145970605,0.001,2,01091,1,3
0.0,20220509,0.17819419145970605,0.003,2,31101,1,2
0.0,20220509,0.16750437985395758,0.003,2,31137,1,2
2.9759100084813434e-05,20220509,0.12340404903536714,0.015,2,22019,1,1
0.0,20220509,0.15208041996002683,0.035,2,22111,1,1
0.0005081827798635166,20220509,1.4092235187302995,0.012,1,36101,4,1
0.0003202223842259816,20220509,0.5465676942802441,0.022,1,51179,4,1
0.0006644642058721248,20220509,4.709733937200095,0.003,1,25015,4,2
0.000164446637066272,20220509,-0.09971256823059475,0.037,4,20073,2,1
0.0006038124289955498,20220509,3.1505395657842348,0.003,1,25025,4,2
0.0,20220509,0.16209933965559853,0.012,2,16051,1,1
5.816320595591229e-05,20220509,0.05660636679170166,0.045,2,28017,1,1
0.0,20220509,0.17819419145970605,0.009,2,20157,1,2
0.000249773060670622,20220509,0.5640352947479323,0.006,1,12127,4,2
3.7313432835820896e-05,20220509,0.0930889987455501,0.049,2,47185,1,1
0.00021469247985916173,20220509,0.5301924384399781,0.012,1,12053,4,1
0.0,20220509,0.17819419145970605,0.005,2,31181,1,2
0.0,20220509,0.15357762434590425,0.004,2,46067,1,2
0.0003257594266634091,20220509,1.067344133841628,0.011,1,50011,4,1
0.00047223908790393305,20220509,2.3316793209406157,0.002,1,09007,4,2
0.0,20220509,0.17819419145970605,0.006,2,29103,1,2
0.0,20220509,0.17819419145970605,0.004,2,29117,1,2
9.769441187964049e-05,20220509,0.002700583298608076,0.014,1,42117,4,1
0.0,20220509,0.16922063616183175,0.029,2,31043,1,1
0.0,20220509,0.15082799727704452,0.028,2,13273,1,1
0.0,20220509,0.16174090917574296,0.029,2,08115,1,1
0.0,20220509,0.1596681068594297,0.033,2,30065,1,1
0.0003533993483316017,20220509,0.9106759637448775,0.013,1,34037,4,1
0.0,20220509,0.17819419145970605,0.005,2,20039,1,2
0.0,20220509,0.14537210197463699,0.038,2,31015,1,1
0.00015464913976416007,20220509,0.10537127566267024,0.05,1,27095,4,1
0.0,20220509,0.141506273414901,0.029,2,32013,1,1
0.0,20220509,0.17819419145970605,0.013,2,08017,1,1
0.00040929389494302775,20220509,0.9864256019205039,0.015,1,41005,4,1
0.0,20220509,0.14160560053889307,0.023,2,05113,1,1
0.0,20220509,-0.37080069292410395,0.019,3,46043,3,1
0.0,20220509,0.17819419145970605,0.002,2,19053,1,2
0.00028640985249892595,20220509,0.6032742645927034,0.014,1,27045,4,1
0.0,20220509,0.17819419145970605,0.003,2,49005,1,2
0.0003096934035305048,20220509,0.9168669694940214,0.006,1,55093,4,2
0.0005157088389018299,20220509,1.7584232249323415,0.007,1,17113,4,2
0.0003438597795580008,20220509,2.0149274627255394,0.001,1,23001,4,3
0.0,20220509,0.17819419145970605,0.008,2,20147,1,2
0.0,20220509,0.17819419145970605,0.002,2,31089,1,2
0.0,20220509,0.1543939619502159,0.045,2,29101,1,1
0.00034777003070554906,20220509,0.6843689597026525,0.013,1,55063,4,1
0.0,20220509,0.15043558341275853,0.013,2,22021,1,1
0.0001964057743297653,20220509,0.3699863374911224,0.008,1,12051,4,2
0.0,20220509,0.1569696564712287,0.035,2,13265,1,1
0.00010788068396353632,20220509,-0.016851696436718817,0.039,4,08067,2,1
0.00013401232913428035,20220509,-0.057999984603827416,0.035,4,05019,2,1
0.0004309652777190951,20220509,1.741655216596147,0.003,1,36075,4,2
0.0,20220509,0.14429238755431273,0.038,2,01019,1,1
0.0,20220509,0.149424062227102,0.014,2,30087,1,1
0.0,20220509,0.16206210916986075,0.006,2,35059,1,2
0.0003861976324406011,20220509,1.3337532150283113,0.007,1,36111,4,2
0.00029206414360083514,20220509,0.6319865164028986,0.024,1,34007,4,1
0.0002842604963188266,20220509,0.5062855866610211,0.02,1,51085,4,1
0.0,20220509,0.17819419145970605,0.005,2,20199,1,2
0.0,20220509,0.1485658124222753,0.043,2,05049,1,1
0.0,20220509,0.1637617130380448,0.013,2,05083,1,1
0.0,20220509,0.1427556385781168,0.028,2,05091,1,1
0.00043267399940433236,20220509,1.5651203768604238,0.003,1,12095,4,2
0.0,20220509,0.1638828190072646,0.014,2,16041,1,1
0.00010658708164570453,20220509,-0.016219064232327583,0.015,4,20161,2,1
0.0,20220509,0.16036038272621983,0.003,2,48413,1,2
0.0,20220509,0.17819419145970605,0.017,2,31171,1,1
0.0,20220509,0.16626518868935833,0.015,2,38085,1,1
0.0,20220509,0.14690593744432512,0.047,2,21061,1,1
0.00033512813065528723,20220509,0.9307238505380419,0.01,1,55033,4,2
0.0,20220509,0.17819419145970605,0.009,2,29123,1,2
0.0005339121758234064,20220509,2.8970756535682582,0.002,1,36091,4,2
0.0,20220509,0.1491000776026407,0.048,2,40095,1,1
0.00014618458239937628,20220509,0.16692783794887334,0.013,1,55053,4,1
0.00023016725487187356,20220509,0.30691051522124957,0.039,1,41007,4,1
0.0003427004797806717,20220509,0.69363617711921,0.017,1,36003,4,1
0.0,20220509,0.1369795991964181,0.031,2,30015,1,1
0.0,20220509,0.17819419145970605,0.014,2,31017,1,1
4.930723337113555e-05,20220509,0.08741354516142369,0.004,2,19027,1,2
0.0,20220509,0.17819419145970605,0.005,2,20075,1,2
0.0,20220509,0.16559929278974117,0.005,2,19151,1,2
0.0005077287600135394,20220509,3.2922043074852283,0.002,1,23023,4,2
3.475238922675934e-05,20220509,0.11421079310782196,0.002,2,20051,1,2
0.0,20220509,0.1604317420486888,0.023,2,01065,1,1
0.0,20220509,0.17819419145970605,0.012,2,01105,1,1
0.0,20220509,0.16841633072216408,0.011,2,20151,1,1
4.985541928407618e-05,20220509,-0.12465066921548106,0.019,3,21017,3,1
0.0,20220509,0.17819419145970605,0.028,2,20101,1,1
0.0,20220509,0.17819419145970605,0.006,2,40059,1,2
0.00018291567587342235,20220509,0.4026193105537551,0.01,1,17147,4,2
0.0004948830362977673,20220509,1.524690471351892,0.019,1,51510,4,1
0.0,20220509,0.1504246245279494,0.021,2,19101,1,1
4.424452474006342e-05,20220509,0.0835512747042726,0.016,2,30049,1,1
0.0,20220509,0.1732367822607673,0.003,2,40003,1,2
0.0,20220509,0.15438166256206481,0.022,2,48119,1,1
3.7560096153846156e-05,20220509,0.09579429035599255,0.012,2,21193,1,1
0.0,20220509,0.15946837486516308,0.016,2,31007,1,1
0.0005570538961325508,20220509,3.1691051393025846,0.005,1,12011,4,2
3.707548568886252e-05,20220509,0.08834838480629646,0.028,2,13279,1,1
0.0003351734679186638,20220509,1.3737416347254867,0.004,1,26163,4,2
0.00018946570670708602,20220509,0.2006744892952577,0.027,1,27001,4,1
0.0,20220509,0.17819419145970605,0.008,2,38071,1,2
0.00012708095056551024,20220509,0.08293615086976848,0.019,1,37145,4,1
0.0,20220509,0.1653975117893292,0.019,2,20195,1,1
0.00013027335692728575,20220509,-0.05498762952871387,0.021,4,28151,2,1
0.0,20220509,0.17819419145970605,0.015,2,29125,1,1
5.582226191805292e-05,20220509,0.0663659326478476,0.012,2,05001,1,1
0.0,20220509,0.17819419145970605,0.005,2,29109,1,2
0.0004450429923817104,20220509,0.846336484264763,0.031,1,12099,4,1
0.0,20220509,0.15620407754420332,0.042,2,13181,1,1
0.0,20220509,-0.18163925635695943,0.039,3,51097,3,1
3.5758984444841765e-05,20220509,0.09668253313425984,0.013,2,05015,1,1
0.00013550135501355014,20220509,0.24261907764518378,0.041,1,51820,4,1
0.0004648237771033276,20220509,1.148402420457485,0.015,1,41051,4,1
0.0,20220509,0.15387448210460178,0.038,2,47061,1,1
0.0,20220509,0.17030896173862392,0.01,2,38081,1,2
0.0002203593694049379,20220509,0.5265987983539159,0.013,1,36089,4,1
0.0,20220509,0.17819419145970605,0.01,2,29179,1,2
0.0,20220509,0.15032626714802585,0.025,2,19147,1,1
0.0,20220509,0.17819419145970605,0.003,2,19159,1,2
0.0,20220509,0.17819419145970605,0.006,2,31077,1,2
0.0,20220509,0.1566907776828377,0.02,2,31095,1,1
7.00770847932726e-05,20220509,0.04824662178497534,0.001,2,31151,1,3
0.0003870530746528618,20220509,1.529053984435624,0.002,1,27039,4,2
0.0,20220509,0.17290895615870172,0.002,2,48107,1,2
0.0,20220509,0.1604317420486888,0.033,2,01063,1,1
0.0,20220509,0.17819419145970605,0.003,2,16033,1,2
0.0,20220509,0.1674918587992662,0.017,2,38013,1,1
0.0003976296144275416,20220509,0.8062071344645481,0.031,1,37063,4,1
0.0,20220509,0.16833733769349515,0.008,2,19085,1,2
0.0,20220509,0.17819419145970605,0.001,2,31103,1,3
5.4727048843891096e-05,20220509,0.07310070939758494,0.004,2,19187,1,2
4.56141951375268e-05,20220509,0.07371427194628198,0.045,2,42065,1,1
0.00020588544122279482,20220509,0.33587460953095105,0.013,1,18089,4,1
0.0,20220509,0.14135877007250763,0.034,2,47027,1,1
6.242586928022972e-05,20220509,0.05498807794151848,0.016,2,41001,1,1
0.0002232142857142857,20220509,0.8783794621414516,0.004,1,36097,4,2
0.0,20220509,0.1571047317877351,0.011,2,21177,1,1
0.0,20220509,0.15168018294174124,0.037,2,48277,1,1
0.0008731479409711983,20220509,4.903347765528285,0.006,1,12086,4,2
0.0,20220509,0.17819419145970605,0.01,2,31057,1,2
0.0,20220509,0.17819419145970605,0.005,2,20071,1,2
0.0,20220509,0.15181727026894862,0.024,2,48433,1,1
0.0006237677801664124,20220509,2.5728238347458103,0.003,1,33009,4,2
0.0,20220509,0.1684385573719617,0.012,2,29145,1,1
0.0,20220509,-0.2323858057940323,0.028,3,48311,3,1
0.00018102824040550325,20220509,0.1623359677245396,0.049,1,27121,4,1
0.0,20220509,0.1462708855167058,0.049,2,19025,1,1
0.00021268984986030145,20220509,0.23450441516043208,0.041,1,12055,4,1
0.0001786352268667381,20220509,-0.15069510607074485,0.001,4,51580,2,3
0.00044970250449702506,20220509,2.634444059789105,0.003,1,50017,4,2
3.5005425841005356e-05,20220509,0.09559406020853752,0.023,2,20113,1,1
0.0003737419578739422,20220509,1.793676210894654,0.003,1,36031,4,2
0.0,20220509,0.14619276117985613,0.038,2,40063,1,1
0.0,20220509,0.17819419145970605,0.001,2,08099,1,3
0.0,20220509,0.17819419145970605,0.01,2,48435,1,2
1.4548417132216015e-05,20220509,0.12829394171517694,0.031,2,40101,1,1
0.0,20220509,0.17819419145970605,0.006,2,29043,1,2
0.0,20220509,0.1544179361069095,0.036,2,38057,1,1
0.0,20220509,0.15619185556389317,0.029,2,22049,1,1
0.00026659557451346307,20220509,0.526794876021112,0.02,1,55047,4,1
0.00023284242388963268,20220509,0.5778062946479722,0.005,1,55127,4,2
0.0,20220509,0.15788022727167222,0.031,2,32021,1,1
0.00042525029787738775,20220509,2.224433580569558,0.002,1,36103,4,2
0.0,20220509,0.17819419145970605,0.01,2,31157,1,2
0.0,20220509,0.17030896173862392,0.004,2,38021,1,2
0.000201450443190975,20220509,0.3347365609058204,0.009,1,27143,4,2
3.8115566397316666e-05,20220509,0.09628291959289027,0.012,2,13293,1,1
0.0,20220509,0.16553477462348734,0.016,2,48271,1,1
5.00575662011313e-05,20220509,0.06271888392757029,0.046,2,42033,1,1
0.0003316791896822258,20220509,0.46221264827275155,0.044,1,26037,4,1
0.00021795163368963687,20220509,0.3178472073849553,0.016,1,17115,4,1
0.0,20220509,0.17819419145970605,0.001,2,30033,1,3
0.0,20220509,0.16572274458633282,0.013,2,31001,1,1
0.0006265785580941677,20220509,2.280038360359568,0.013,1,27109,4,1
0.000371819007171053,20220509,1.7976764007744208,0.003,1,34039,4,2
0.0,20220509,0.14891953325175797,0.033,2,46087,1,1
3.164790649098562e-05,20220509,0.11323624073039242,0.013,2,38015,1,1
0.0002857959416976279,20220509,2.222788233142747,0.001,1,23029,4,3
0.0,20220509,-0.44391166681887617,0.004,3,48045,3,2
0.00032928315058118477,20220509,0.6335672801428328,0.043,1,41003,4,1
2.1165812978876518e-05,20220509,0.12812401192891348,0.026,2,22061,1,1
0.0,20220509,0.1671232344803825,0.004,2,46137,1,2
0.0,20220509,0.17819419145970605,0.002,2,29019,1,2
3.4197387319608784e-05,20220509,0.0921367172170063,0.034,2,40015,1,1
0.00020702925201549066,20220509,0.1950614039256424,0.035,1,08059,4,1
0.0,20220509,0.15410428088332231,0.018,2,48383,1,1
0.0,20220509,0.17241911802116064,0.01,2,05071,1,2
0.00022148394241417498,20220509,0.76389652990156,0.001,1,36041,4,3
0.0,20220509,0.14128075408506827,0.031,2,28085,1,1
0.0,20220509,0.1562262197540878,0.02,2,47095,1,1
0.0,20220509,0.17563011142063398,0.004,2,48359,1,2
0.0,20220509,0.14911318964345868,0.011,2,16049,1,1
0.0,20220509,0.13710258785704502,0.034,2,20115,1,1
0.0,20220509,0.17819419145970605,0.014,2,48357,1,1
0.0,20220509,0.17131487739905502,0.006,2,48103,1,2
0.0,20220509,0.17819419145970605,0.002,2,29081,1,2
3.8736167960024276e-05,20220509,0.08700051034314912,0.02,2,47141,1,1
2.9064698017787595e-05,20220509,0.12468252815750688,0.011,2,38101,1,1
0.000398898119722784,20220509,1.948052889340135,0.003,1,25027,4,2
0.0003404208963963044,20220509,1.7099678543622945,0.002,1,36027,4,2
0.0,20220509,0.17819419145970605,0.001,2,29067,1,3
0.0003835123057426799,20220509,1.482702790346961,0.006,1,36077,4,2
0.0,20220509,0.17483464171607968,0.002,2,31131,1,2
5.336179295624333e-05,20220509,-0.11195297449014366,0.025,3,27161,3,1
0.0,20220509,-0.26100171604734196,0.029,3,46015,3,1
0.0,20220509,0.1450649761268594,0.025,2,47177,1,1
0.0,20220509,0.17819419145970605,0.006,2,29225,1,2
4.860976083997667e-05,20220509,-0.17379379351904461,0.007,3,12093,3,2
4.294057025077293e-05,20220509,0.08724266572738543,0.017,2,13291,1,1
0.0,20220509,0.17819419145970605,0.019,2,48403,1,1
4.823810327777912e-05,20220509,0.07772458450064934,0.014,2,01125,1,1
0.0,20220509,0.14774933437111484,0.031,2,01131,1,1
0.0,20220509,0.16572274458633282,0.009,2,31099,1,2
0.0,20220509,0.17819419145970605,0.017,2,31087,1,1
0.0,20220509,0.15238766858219382,0.034,2,56043,1,1
0.0007209524366243837,20220509,3.1482850232592954,0.007,1,36109,4,2
0.0,20220509,0.15763906934766558,0.037,2,05079,1,1
0.00032644533672836483,20220509,0.6602458373464426,0.008,1,55123,4,2
