ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
39087,0.0005150870663299216,20220817,0.7298817373787708,0.014,1,4,1
39001,0.00046802995391705067,20220817,0.6142519663523643,0.01,1,4,2
48143,0.00014340001434000142,20220817,0.30942923996339833,0.027,2,1,1
12027,0.0006774516976939544,20220817,2.711567496301135,0.002,1,4,2
19039,0.00021367521367521368,20220817,0.14598096406194225,0.033,2,1,1
12043,0.0002219591595146493,20220817,-0.4835700499850202,0.004,3,3,2
08023,0.000267022696929239,20220817,0.1108578660230085,0.002,2,1,2
19001,0.0,20220817,0.48102560876345263,0.045,2,1,1
16009,0.0,20220817,0.7611567931363776,0.009,2,1,2
13019,0.0005221386800334168,20220817,0.41833091751985324,0.045,1,4,1
06035,0.0006165228113440197,20220817,-0.8314096872222994,0.003,4,2,2
36011,0.00012915724895059736,20220817,0.33599690301897556,0.018,2,1,1
20181,0.0003368137420006736,20220817,-0.0850083070906865,0.006,4,2,2
33019,0.0001855976243504083,20220817,0.263579645957229,0.008,2,1,2
13277,0.0005673269036284255,20220817,0.680270739859937,0.018,1,4,1
31025,7.725587144622991e-05,20220817,0.7339354840516434,0.002,2,1,2
46077,0.0002022653721682848,20220817,0.2288638811930517,0.011,2,1,1
56009,0.00021550175993103942,20220817,0.16729226477192152,0.013,2,1,1
38047,0.0,20220817,1.1839974946338216,0.001,2,1,3
12081,0.0008458849648502263,20220817,3.6194863315478147,0.002,1,4,2
08015,0.00020453034719026435,20220817,0.22519872237162283,0.015,2,1,1
08025,0.0001737921445950643,20220817,0.285018994522964,0.027,2,1,1
08043,0.00023245493544092475,20220817,0.1503570612147166,0.01,2,1,2
28109,0.0004527427153697097,20220817,0.5426956866123183,0.004,1,4,2
28111,0.0004164584374479427,20220817,0.31410787231020265,0.024,1,4,1
31041,0.0,20220817,1.1752649948506344,0.001,2,1,3
12013,0.0010444227823422922,20220817,5.588231021183369,0.002,1,4,2
38089,6.434799395128857e-05,20220817,0.8953405597176078,0.001,2,1,3
54057,0.0006257591931387345,20220817,1.1060064121633737,0.01,1,4,2
38029,0.0,20220817,1.0584063356335593,0.001,2,1,3
40019,0.0008071359092696455,20220817,1.0166978444098291,0.047,1,4,1
32023,6.7598017124831e-05,20220817,0.7135591254472277,0.001,2,1,3
38011,0.0,20220817,1.2223692256711904,0.001,2,1,3
40055,0.00017061934823408976,20220817,-0.6531325767058126,0.009,3,3,2
16069,0.00027351617475197056,20220817,0.05732129688374885,0.014,2,1,1
21151,0.0005616616374088676,20220817,1.1179876204403705,0.004,1,4,2
01053,0.0005397090967968265,20220817,0.6225249627605917,0.023,1,4,1
29131,0.0001587238601642792,20220817,0.23471249861833102,0.046,2,1,1
31143,0.0,20220817,0.9567265638903413,0.001,2,1,3
19165,8.616232982939858e-05,20220817,0.5199815521910274,0.009,2,1,2
21159,0.0006009615384615385,20220817,0.8933039354496758,0.018,1,4,1
21189,0.0009004952723998199,20220817,5.327019683110549,0.002,1,4,2
42015,0.0002132440988796483,20220817,0.1737445824114117,0.02,2,1,1
26119,0.0,20220817,0.5630371766570506,0.035,2,1,1
26135,0.00012124151309408342,20220817,0.3630172837441119,0.015,2,1,1
35007,8.21827744904668e-05,20220817,0.44108650256734017,0.017,2,1,1
37003,0.0003762126138714965,20220817,0.1652308201001075,0.05,1,4,1
33005,0.00010520501827937193,20220817,0.39542362526623287,0.031,2,1,1
27089,0.0003201024327784891,20220817,-0.032296554790726024,0.007,4,2,2
08055,0.0,20220817,0.5920977605746747,0.036,2,1,1
47023,0.00011634671320535195,20220817,0.4132919289407397,0.021,2,1,1
49027,0.0,20220817,1.1531073062926012,0.001,2,1,3
49029,0.0,20220817,0.731614555300847,0.013,2,1,1
04011,0.00021003990758244065,20220817,-0.18826213916498272,0.043,3,3,1
26129,0.0001435544071202986,20220817,0.2828228722780699,0.029,2,1,1
47087,8.560178051703475e-05,20220817,0.43909166711949593,0.035,2,1,1
17159,0.0004439934035265762,20220817,0.49054133018617746,0.01,1,4,2
40005,0.00028937278448961875,20220817,-0.0481297853017473,0.008,3,3,2
12069,0.0007343863392575759,20220817,2.5856245571267253,0.004,1,4,2
38083,0.0,20220817,1.1870086970633098,0.001,2,1,3
53031,0.000159821000479463,20220817,0.2971291005079988,0.018,2,1,1
37083,0.0005665168978316078,20220817,0.48828210274428757,0.039,1,4,1
21051,0.0008346425765907306,20220817,5.190788130991383,0.004,1,4,2
01099,0.00037611659614480487,20220817,0.1765751651869557,0.029,1,4,1
50009,0.0,20220817,0.8611135783027077,0.006,2,1,2
38097,0.0,20220817,0.7548556154600896,0.01,2,1,2
25007,0.0,20220817,0.743577472166597,0.041,2,1,1
38049,0.0,20220817,1.193142370573299,0.001,2,1,3
31179,0.0,20220817,0.9653821667853769,0.001,2,1,3
38045,0.0,20220817,1.1277749877294982,0.001,2,1,3
16023,0.0,20220817,0.5855281532657377,0.028,2,1,1
33007,0.0001260199741659053,20220817,0.40881791856651833,0.025,2,1,1
38043,0.0,20220817,1.1550322545321692,0.001,2,1,3
12103,0.0006903943955731828,20220817,2.7594644746388854,0.007,1,4,2
17065,0.0003669275929549902,20220817,0.20466478725333215,0.008,1,4,2
08029,9.815148045149681e-05,20220817,0.5499118333466354,0.023,2,1,1
01093,0.0003348289024308578,20220817,0.08088974448135756,0.014,1,4,1
49057,0.0,20220817,0.9374482175150074,0.001,2,1,3
38063,0.0003455425017277125,20220817,-0.15682371691970196,0.001,4,2,3
36019,0.00019855304468684463,20220817,0.24183164898019568,0.031,2,1,1
08045,0.0002032004064008128,20220817,0.23215013503037982,0.002,2,1,2
01085,0.00019843238416509574,20220817,-0.2355948845665909,0.046,3,3,1
56037,0.0002527515452310379,20220817,0.09073524449305292,0.027,2,1,1
54031,0.0008692502716407099,20220817,1.2134291924666025,0.029,1,4,1
56011,0.00013383297644539615,20220817,0.2921780134580599,0.043,2,1,1
25013,0.0002479315879804476,20220817,0.09738111158581628,0.048,2,1,1
21095,0.0011985467620510132,20220817,8.903623716104917,0.001,1,4,3
45071,0.0004974603340838875,20220817,0.3914477904830248,0.042,1,4,1
32005,6.232859636000998e-05,20220817,0.5447073924292132,0.011,2,1,1
12037,0.0006773346880027093,20220817,2.2934713937294244,0.004,1,4,2
29105,0.00016886662351186287,20220817,0.2405074313751776,0.032,2,1,1
05031,0.0004564721225953701,20220817,0.3479330826733309,0.037,1,4,1
17193,0.0005768676088837611,20220817,0.7402098327607739,0.023,1,4,1
32033,0.00010331645831180907,20220817,0.6532382233636304,0.001,2,1,3
12101,0.0008654179740069615,20220817,3.6023170842542447,0.005,1,4,2
12119,0.0006557691692524231,20220817,2.453945600706998,0.003,1,4,2
38091,0.0,20220817,0.8540090191595484,0.004,2,1,2
54101,0.0004769854519437157,20220817,0.40918643037483693,0.032,1,4,1
21063,0.0015978695073235686,20220817,7.008211621632297,0.004,1,4,2
08103,0.00015664160401002505,20220817,0.3024512311109309,0.048,2,1,1
08087,0.00024546761580811443,20220817,0.11856866785577122,0.047,2,1,1
41045,0.0003945810864132579,20220817,-0.15513686991698036,0.031,4,2,1
16003,0.0,20220817,0.7318843424708008,0.005,2,1,2
25005,0.00019784791377395786,20220817,0.18066306258428097,0.045,2,1,1
38103,0.0,20220817,1.194960846358784,0.001,2,1,3
06051,0.00020964360587002095,20220817,0.15050256811988105,0.02,2,1,1
13081,0.0005283317923656056,20220817,0.7599658255939776,0.014,1,4,1
38039,0.0,20220817,0.8961280915078795,0.001,2,1,3
54027,0.00038611695053412845,20220817,0.2926896682933702,0.008,1,4,2
38087,0.0,20220817,1.1853937955187117,0.001,2,1,3
31071,0.0,20220817,1.2223692256711904,0.001,2,1,3
12117,0.0006133480132292447,20220817,1.627710757106054,0.005,1,4,2
28035,0.0006380942252472616,20220817,1.204643130752933,0.011,1,4,1
08073,0.00017905102954341988,20220817,0.2806961065479866,0.006,2,1,2
36053,0.00015448353345972896,20220817,0.26617079613391487,0.042,2,1,1
36115,0.00019475460919241757,20220817,0.1795365004571125,0.04,2,1,1
19129,0.00013303179459890914,20220817,0.4083434409697805,0.007,2,1,2
37067,0.0004264449153107051,20220817,0.2321571483972433,0.043,1,4,1
32510,0.000109543023022292,20220817,0.5074584712076025,0.013,2,1,1
19049,0.00020666138532015292,20220817,0.20261163505948387,0.012,2,1,1
48065,0.0003328340822100183,20220817,-0.04769663669935056,0.032,4,2,1
13261,0.0005987227248536455,20220817,0.6074273274075569,0.027,1,4,1
22027,0.00043791054113231155,20220817,0.2563929828862467,0.047,1,4,1
38023,0.0,20220817,0.7612587681318981,0.028,2,1,1
31055,3.745872850805452e-05,20220817,0.8807875329976143,0.001,2,1,3
16085,0.00018675880100849752,20220817,0.3096260890835508,0.003,2,1,2
48275,0.0008097165991902834,20220817,-1.6448288565757188,0.001,4,2,3
41057,0.00018947288642995187,20220817,0.21500156126382092,0.044,2,1,1
28131,0.0007660319544758153,20220817,1.3086577673274131,0.016,1,4,1
47017,0.00017930144158359034,20220817,0.28502473882266516,0.006,2,1,2
54047,0.0005894646589143132,20220817,0.6431749604141059,0.045,1,4,1
31139,0.0,20220817,1.184148808472481,0.001,2,1,3
13023,0.00031232919497149996,20220817,0.017346974878455088,0.036,1,4,1
38051,0.0,20220817,1.2223692256711904,0.001,2,1,3
31141,9.043226623259179e-05,20220817,0.7944997857448506,0.001,2,1,3
46027,0.00021494590528050442,20220817,0.22519339130750554,0.003,2,1,2
46135,0.0002641193819606462,20220817,0.08331443452366259,0.02,2,1,1
53013,0.0,20220817,0.5791125328083483,0.028,2,1,1
16067,0.00014489253803429123,20220817,0.3250509162461524,0.046,2,1,1
12007,0.0008419665409818062,20220817,3.6710233130522867,0.003,1,4,2
28091,0.0006402561024409763,20220817,1.1339089080067646,0.021,1,4,1
28039,0.0005853576953631308,20220817,0.6416121610460216,0.046,1,4,1
21113,0.00041484386785337155,20220817,0.2652746625371182,0.032,1,4,1
46079,7.863489816780687e-05,20220817,0.3758196980985774,0.05,2,1,1
51019,0.0002806981729100745,20220817,-0.09492752455111066,0.007,3,3,2
35033,0.0002204585537918871,20220817,0.16283207590147178,0.029,2,1,1
31011,0.0,20220817,1.123524272601133,0.001,2,1,3
47083,0.0,20220817,0.7723861435699722,0.007,2,1,2
51077,0.0005717189683648838,20220817,0.8585228082820181,0.004,1,4,2
31119,5.701254275940707e-05,20220817,0.9437956489207034,0.001,2,1,3
12085,0.0006161003363404897,20220817,1.168744506617026,0.017,1,4,1
08079,0.0,20220817,0.7401727650287276,0.015,2,1,1
05095,0.00028368794326241134,20220817,-0.05796152353837191,0.022,3,3,1
12029,0.0008439327265055157,20220817,3.052123913735982,0.003,1,4,2
21217,0.00046928160807164365,20220817,0.6548897095233916,0.009,1,4,2
54045,0.000723894552693491,20220817,1.5218262203939623,0.019,1,4,1
51071,0.000775101359408538,20220817,1.5306139332386959,0.013,1,4,1
54019,0.000436019827427942,20220817,0.32986692966501985,0.031,1,4,1
35015,0.00025982124298482646,20220817,-0.9663067531252257,0.002,3,3,2
38001,0.0,20220817,1.1012151080208235,0.001,2,1,3
47107,0.00018849075452849037,20220817,0.20833001156528747,0.038,2,1,1
08001,0.00017258206574781595,20220817,0.2523477372249068,0.011,2,1,1
21067,0.00042108415132828655,20220817,0.30790117033711534,0.028,1,4,1
21091,0.00034403669724770644,20220817,0.09694506306751866,0.044,1,4,1
46013,0.00015418219195682898,20220817,0.34085896768008483,0.004,2,1,2
31013,0.0,20220817,1.1777684971022244,0.001,2,1,3
40123,0.0009385999217833399,20220817,1.3819287733374979,0.038,1,4,1
47175,0.00017361111111111112,20220817,0.3066081842013825,0.02,2,1,1
40125,0.0004712143470909444,20220817,0.5414095692128912,0.01,1,4,2
13003,0.00036412185944896227,20220817,0.24045251620297792,0.004,1,4,2
12031,0.0008171453108677122,20220817,3.475103637315787,0.001,1,4,3
51530,0.0,20220817,-9.826972190878024,0.001,3,3,3
31173,0.0002785127419579446,20220817,0.06114132388525662,0.003,2,1,2
